,sqrtR0-31,R32-63,R64-95,R96-127,R128-159,sqrtR160-191,sqrtR192-223,powerR224-255,G0-31,G32-63,G64-95,sqrtG96-127,sqrtG128-159,sqrtG160-191,sqrtG192-223,powerG224-255,B0-31,B32-63,B64-95,sqrtB96-127,sqrtB128-159,sqrtB160-191,powerB192-223,powerB224-255,Exposure,Contrast,Highlights,Shadows,Temperature
800_9184,0.37427389943872796,0.16104099195822036,0.22414046722433634,0.3394677162812401,0.09527377812580445,0.10922148808135305,0.08484068716917148,0.380079519026257,0.3063271678001145,0.3061221815840406,0.3159136797456332,0.21087717222628113,0.09456457212901935,0.10533669004758829,0.07443835651699786,0.19963788055103437,0.5834006527848947,0.32649030236554144,0.07352613616920263,0.09809161763264666,0.06830885416550139,0.03311175937885862,0.14218947137643126,0.16763499230160822,0.55,24,-40,13,4549
800_9188,0.3609033770054591,0.16485678545939483,0.22959070030360093,0.3521866058862947,0.08546419537391226,0.10132625538239523,0.08193400753574184,0.3791722602928367,0.29964283347048626,0.31340438090804573,0.314040121695805,0.21438063048208686,0.09311419635599143,0.10412268228144644,0.07624825672836114,0.20087011825529685,0.5786666465543266,0.3251806146844891,0.0796565094946026,0.09782649878203713,0.06764334079479553,0.03462149254571519,0.14031927441582195,0.16626860217124811,0.55,24,-40,13,4549
800_9189,0.37383049076130387,0.20530304047931378,0.2657067281722573,0.32562298523350536,0.02914856097309079,0.0866423347164879,0.08167963185376587,0.377420794651917,0.3568374285066874,0.32914152532426194,0.24658325110395826,0.2027696969891634,0.09129313341597023,0.10262930225712713,0.07681401883677083,0.19856722926785983,0.6398214090279597,0.26929810209243943,0.074180814853653,0.09706834823020775,0.06952663649592483,0.035446471934752186,0.14314449270640642,0.16642557587295728,0.55,24,-40,13,4549
800_9196,0.34575810313025224,0.16551754739263697,0.2838912929496633,0.28262212355920596,0.11501471870947483,0.0998020682507667,0.07358930049451398,0.36643572582808975,0.30342270552517536,0.32528898459622313,0.2893760161227563,0.23633828473986948,0.09880459561283016,0.10108228511047695,0.0712218271313971,0.1780047840935726,0.5883051551377083,0.3207645889518513,0.06051346143132183,0.15701374263451184,0.06437016550838225,0.03104195748055291,0.12758100260311744,0.14065679757064248,0.55,24,-40,13,4549
800_9197,0.3162337633532207,0.17850509088098437,0.31448541000216024,0.28740900726004087,0.08486583491130788,0.1022677915171283,0.07397766085496792,0.37028523242537825,0.30650234334450743,0.35476218736230114,0.26762655744932073,0.19988057852428834,0.11821793268256262,0.10023799297247686,0.07487600199624131,0.1976823896443715,0.6243786002648223,0.29869571842782866,0.04348925571643715,0.16340736333556097,0.06728817701415114,0.033409689287073614,0.13898268792892113,0.16366133632668928,0.55,24,-40,13,4549
800_9221,0.3249915576622747,0.19655386983807438,0.21975535320388473,0.14800249782049033,0.12728562245893615,0.3233955776334102,0.27408259448796374,0.38975856267575165,0.3824555306255518,0.21979515581815123,0.17035524411279146,0.35573188319171367,0.2763413894801798,0.10436191882278255,0.08718690338902368,0.27821560136214296,0.501869456673946,0.26496470944972417,0.1680555283353875,0.19318018611789167,0.11997665603771546,0.0924948913955197,0.18411295211556178,0.24651537802124068,0.0,24,-40,13,4549
800_9227,0.3151087738870269,0.1915170499425367,0.21152881896449782,0.14950117910427713,0.13415077516554696,0.32856570885557623,0.28692058532026515,0.3924853712312914,0.3717455444744392,0.21350736122650626,0.18273685748506052,0.36028704872914263,0.2802699725432097,0.1078380831937292,0.07796641617846822,0.27766883932553893,0.4895713847500165,0.26998041689357277,0.180345067195401,0.18797190163293828,0.11641586029270977,0.08289889560095082,0.17074781274077436,0.24313975531904808,0.0,24,-40,13,4549
800_9229,0.32106848546778954,0.18742500537858287,0.21203001260250964,0.13890718757039777,0.12561906002410397,0.31149836509097284,0.3225139399832304,0.4225755835748952,0.3585204790230865,0.21325423201433816,0.1653641449242363,0.3523283167546127,0.3285196286706041,0.13387737013937603,0.0879469835733865,0.267795151516056,0.47062492746895673,0.25828681620705196,0.19287810116316123,0.2284201767640614,0.11858165330803018,0.09219383053519048,0.17209748684626044,0.22572032003645445,0.0,24,-40,13,4549
800_9234,0.3574974583756264,0.4369682662509725,0.22341823970488592,0.06960866157736384,0.054047711168007995,0.23282752363900186,0.1369611058320191,0.35104162815551226,0.6505153475137074,0.1633344042787315,0.07952328359346149,0.24451632578724566,0.1587402534213756,0.08777388948712851,0.06389137401397399,0.3150663586066584,0.6828242801011812,0.16859099185912674,0.0926569902088872,0.1728259431324814,0.09736790678078254,0.07114874438217123,0.236267587415711,0.30274127902988945,0.55,24,-40,13,4549
800_9237,0.3063093442797816,0.4528882934951187,0.2574790378403399,0.07802264796277779,0.039317303137811295,0.19774447021194916,0.15737708959223198,0.3475881840266464,0.6507467862279211,0.18232658226677373,0.07682328454035633,0.2050631218096712,0.17278476689540864,0.07378765325369514,0.05170821247204162,0.3168546421982792,0.6768095986068755,0.18886844195501634,0.07500626492047516,0.18920175519372226,0.08859187043913996,0.06223867912904247,0.22021457166287065,0.31174163084750817,0.55,24,-40,13,4549
800_9241,0.7320477959291664,0.2874214214917381,0.1003575573988931,0.04529457678094953,0.009296910766612664,0.06868739742633498,0.055023505244977323,0.3439177035318789,0.7939517202546751,0.12624687332022508,0.045040456632326684,0.10298059010771074,0.07264569667878039,0.058896758076674716,0.049974069277278946,0.3370940036392384,0.8406289286501529,0.11030994510432249,0.01893365768518565,0.08921913982488332,0.06659738255699454,0.05552151073871246,0.21876199614652764,0.3334251680299402,0.55,43,-40,13,4549
800_9250,0.3427336035824102,0.49616422261365434,0.21744790261693103,0.08731391589680079,0.043182670987736815,0.13223540490696073,0.08476992897147824,0.3424506170407585,0.6194412318529257,0.24758071122372066,0.0815483448168188,0.14738829316277033,0.10010499515469796,0.07489144049891322,0.06056384080735122,0.3194103474297129,0.6533013378302763,0.24867533816807558,0.05555811853317623,0.12954261327224814,0.09115976751692081,0.06987318036705092,0.23970785660726687,0.3096192106395034,0.55,24,-40,13,4549
800_9252,0.562924481339129,0.31573586170402757,0.2261860903791301,0.0910283035674373,0.021309345257455203,0.07984375069895737,0.06448551972650954,0.36791650208441057,0.6779068955744558,0.22355892515545042,0.05896195772929333,0.10624476381618175,0.07899094262960109,0.06552045027428846,0.055558928918909734,0.3479928806639652,0.8750448398745783,0.07244119838129429,0.021209260675523582,0.08930856620962463,0.07262523278159635,0.06262028990347052,0.23370505372197817,0.3249503477084031,0.55,24,-40,13,3836
800_9302,0.3256421464952189,0.1782470895645803,0.2385140555527785,0.16504498080776295,0.17535812443475332,0.28228487593840995,0.19129584327960963,0.378453974581939,0.3540936630934966,0.297303370130841,0.21136963603344433,0.2741838590594516,0.20225836026733363,0.10069800189462608,0.06780916442627011,0.2829523332521749,0.6439279322745581,0.22556276382306809,0.07016042050058144,0.20459451975610027,0.09850018454120213,0.06212535602521798,0.20967562202217502,0.2339429776526286,0.55,38,-40,13,4549
800_9320,0.34874039155331493,0.279170113840982,0.32341861956386025,0.12841259246813425,0.04733477731125468,0.1688603302193452,0.17297312570740317,0.4516487296452894,0.4967393786476096,0.3360358280782505,0.07656674210262182,0.1984365442937272,0.1649044295155385,0.1416629451548502,0.053738594727709976,0.1833975965801239,0.767374666907721,0.135791958616732,0.04561990672425255,0.17154263751854107,0.13815403417687927,0.04010692117597132,0.14054786484745957,0.16273197600692454,0.8,24,-40,13,4054
800_9326,0.47463837350558535,0.3927114201462666,0.20469199052488585,0.11388664765977145,0.03469073093454776,0.10609802256430749,0.06900924174008541,0.3358222598060179,0.5879663374482154,0.2933818767411579,0.0786698120457795,0.1303276023450995,0.0924086974962573,0.06607704687529911,0.04878054134630006,0.29633721550174674,0.7552544405514099,0.18092077374960885,0.0358343541813885,0.10871425385832896,0.07406504932496777,0.05193767141457388,0.20619552400634403,0.2803894530461611,0.55,24,-40,13,4549
800_9343,0.3963096120179679,0.45094069047130914,0.26149285347639223,0.07455844422095768,0.028617253877259087,0.09758816450050586,0.06650307888874228,0.34012701526205386,0.678264403426526,0.24374958573350985,0.04601837328312002,0.1162076019262879,0.08285937304162287,0.06476811926527835,0.04490760865952483,0.2709066474783416,0.8575960178888253,0.10563547763907849,0.018621209915794624,0.0828635254570226,0.06121234306559996,0.04458310635419863,0.1877286276128022,0.25613932945165907,0.55,24,-40,13,4318
800_9354,0.43856502307626044,0.39255278773546576,0.225305891073182,0.09998769036715077,0.030382194281239658,0.11961430077607572,0.09506275599465386,0.4358526051344757,0.5406750512369201,0.2799123252456036,0.08897987275935504,0.17170198214906623,0.11626751441331588,0.09765428587882058,0.08054567596925367,0.4209822674348693,0.7356131166074563,0.16510457462511224,0.034489268048090806,0.11933898683983343,0.10127625811200587,0.08416150382841237,0.2624261720777035,0.4107627510422662,0.55,24,-40,13,4549
800_9382,0.8382312246041115,0.15388656838485507,0.11024627743710362,0.026200359864078746,0.002683621075588853,0.03175555814011299,0.027374087051322864,0.22567602746503226,0.8268666380102524,0.12499755018487571,0.03315816512921041,0.07381749070991737,0.06156455400168424,0.05044717532165599,0.03176682466219342,0.21618827516885133,0.8046024153745772,0.09673535434456268,0.030770751475559435,0.12973540724237073,0.11880590814305927,0.09295339040234438,0.2861830557367413,0.3833538590633275,0.55,24,-40,13,4549
800_9388,0.5751816297126877,0.3435264818959213,0.16368698497454065,0.08598220740564248,0.04430209886947363,0.1168777860294581,0.0779079645577573,0.33054849525164537,0.5960711241337289,0.21709917556289043,0.11072801018418427,0.2161436027233387,0.10564354903113217,0.06592294289869871,0.06654714526088248,0.31177637788041307,0.5952853941031353,0.22180708713348288,0.09453968689490942,0.19747709522096085,0.12480255136059605,0.10910183899786907,0.2875820296128117,0.3502657864911532,1.31,24,-40,13,4549
800_9389,0.4167424902622729,0.26693097511009856,0.20003946129170988,0.1510074850935631,0.12190035076948416,0.2278668054786557,0.13076491055868855,0.3633215959287436,0.45456176495912165,0.2597666146461729,0.16613724051503154,0.283041671839872,0.15145406790523674,0.10025419345165044,0.05102821001164574,0.2487494589351211,0.5966875691866328,0.24084633460312665,0.10783934784049624,0.17152017141805942,0.1170584012215211,0.08067099857207814,0.20378782093146874,0.2391754933570473,0.55,24,-40,13,4549
800_9390,0.667831339253625,0.21189051077048832,0.1647718126583984,0.10360904011508956,0.036951855242241025,0.13406362256905538,0.07994022199588535,0.3337975088982603,0.6907644887571653,0.1920968028206015,0.07157567044007929,0.17669019633660635,0.07828474664033194,0.05147986956316436,0.03970547629120441,0.251304303232212,0.6887686876852364,0.17181393010022333,0.07541376001148606,0.1530160174795274,0.10156503242775786,0.07962073170573176,0.2536090429397914,0.3751074095352504,0.55,24,-40,13,4549
800_9393,0.389797798268008,0.18763131284326312,0.15075386041316763,0.14520511173469153,0.11959438658721264,0.3668310055102215,0.2780413128193972,0.42621813902021366,0.31727908007625366,0.2399961386509479,0.1374584935255515,0.39224743649355803,0.31870773452716394,0.16465594731519306,0.1295616293879652,0.27756849521254906,0.4543621738415238,0.22761488311684308,0.1864718896651714,0.2728693808669688,0.1780539881033182,0.13093267668374686,0.23360309484999484,0.26941928776664453,0.55,24,-40,13,4549
800_9397,0.533491354195067,0.16487046588767318,0.11914629062756886,0.15960782258449882,0.2061276372397443,0.23699239950655276,0.0860057137443933,0.21336209464600783,0.41562883506171,0.18576009450450864,0.23760170586407564,0.3620072570628552,0.149140688706705,0.07452021836084391,0.02787627777568088,0.19297661185625514,0.35470804369545306,0.3247485388641974,0.19886225630945753,0.21991260226387804,0.1642524827190218,0.145381072075234,0.321485911061874,0.34714868242561386,0.55,24,-40,13,4549
800_9402,0.33426793049340336,0.2813231985490929,0.2876624392583479,0.13289693776412587,0.09344610593903452,0.2362326822708513,0.14638064838490533,0.3539943355539841,0.4309514377276814,0.2718879695690021,0.15384183861432732,0.28679684917018256,0.19590480758025597,0.09262588920705797,0.05984579857984711,0.32031077138104574,0.3909094022032701,0.344790311239928,0.139162628967627,0.27576500015011435,0.16842387599811354,0.08540625381976168,0.24445143047605805,0.3151123343160571,0.55,24,-40,13,4549
800_9406,0.4314771654187431,0.2570510633959304,0.22389573344602115,0.123043891438287,0.0771776544269866,0.261285316332591,0.1800495848911084,0.4228534535440378,0.4758905435814954,0.3026057334702441,0.10076675910268723,0.23023926277207257,0.18307549369515,0.14672389647823875,0.09350668576437247,0.25051929577568344,0.5207221053039544,0.275716837926177,0.09393606896389227,0.21538383101282058,0.18723064111374688,0.14117224895231092,0.27737650916420376,0.2197154121483754,0.55,24,-40,13,4549
800_9410,0.301058412922601,0.10556512115078992,0.20496870952987994,0.26485083433546375,0.24281026055242724,0.19863536119096786,0.0989597878852824,0.45248580159092533,0.20616014546066322,0.32180413634492866,0.42677934751899244,0.16046096756641665,0.06538524434475133,0.061155882091667634,0.048624832967092094,0.30910485513898245,0.3018046989766269,0.4285844483754037,0.19648830287598384,0.15835935056968162,0.0830816499461723,0.06941747870296056,0.2657520191520572,0.4207363401586956,-0.35,42,-40,13,4549
800_9422,0.44128614811552763,0.17843388108630417,0.1031177007896002,0.234117545763097,0.194676650828566,0.24696430523994062,0.13787261784595783,0.34949910183432187,0.34360044429186476,0.2568530412610525,0.2163209601337456,0.35392464340949603,0.2073459153453074,0.07341159963713957,0.06219864123468801,0.2749218050642815,0.5146415815874317,0.2974153459502299,0.1114751762710797,0.2366970853806091,0.09351610528377224,0.05471397472178012,0.26510028559124926,0.2477002204712042,0.55,24,-40,13,4549
CAR_0002,0.3079273308415553,0.0955245951529114,0.11831891373986245,0.18674059860048944,0.3391903917039681,0.2979223226134599,0.1400287291761261,0.4887039388319104,0.17906805289134337,0.1648265343715118,0.309522772710667,0.4600575630086633,0.2338625284938661,0.13257748835485333,0.10953404983877923,0.4744318021537379,0.3485856253877039,0.44976943110778544,0.10060119013670299,0.1356584088648601,0.1360643253331446,0.11220939665793996,0.292578718435333,0.45853877336746496,0.25,34,-24,19,3567
CAR_0009,0.4214860505008255,0.22720802112412272,0.12493217590487363,0.0821497056148001,0.06011862830612186,0.23028743797265463,0.28170325466884916,0.6649906484912295,0.3339556322515904,0.2105393689144115,0.08884425209511493,0.25932283648021287,0.27331136483049795,0.45595624896840903,0.12964923744506263,0.0536509541591101,0.5371522446142053,0.13287728419110628,0.11918075319538471,0.4481802895965364,0.09959416976965174,0.0015913494783315603,0.0313294548008717,0.03584871878429022,0.6,34,-24,19,3783
CAR_0015,0.5155892229186539,0.13818248270981043,0.2095160343427746,0.21886172120377195,0.10381876080533627,0.20628922186045637,0.07744125143784075,0.3513341231812205,0.36155453376549906,0.2409926628862808,0.27579525953616685,0.29206904028421593,0.15624435224828745,0.06591354739244906,0.048299944333571175,0.26935029236223024,0.5760657961987237,0.3268943016529481,0.08920341150794324,0.07209991393677394,0.03763297591146085,0.02277740736116749,0.12568335877586392,0.1459314077681426,0.35,34,-24,19,3607
CAR_0033,0.5324163522535933,0.12781814069932368,0.14286289579378306,0.21240389843209628,0.13711554693416372,0.19727718078554138,0.196932660349579,0.36945577843932637,0.35601437320296425,0.2236792413566669,0.2694945827706099,0.3045510620244022,0.2090025069440912,0.06717763555727614,0.05257687081433451,0.2902910180105779,0.615190775086272,0.2937185198756529,0.08172374056931281,0.07820136972299896,0.03967461445795165,0.03293003594980849,0.14037901441704304,0.11961489726034939,0.7,34,-24,19,3500
CAR_0060,0.37657368621764187,0.08741455099898504,0.27792549765379276,0.19157733191020176,0.17790568442989996,0.26266689096882867,0.1881694143892626,0.3711102266676355,0.18866626339223094,0.2957065586120195,0.2872766346652914,0.4031623661133418,0.21152654320920364,0.1206958224688211,0.038908201150236806,0.2657263498205413,0.4098643925482459,0.46119256119417973,0.10474842435598489,0.1371134620374417,0.026807632081334812,0.019144421072499876,0.16066326314953622,0.24567830810548089,0.8,34,-24,19,3616
CAR_0064,0.3459262794434891,0.09850390065619813,0.09151909237267403,0.2922947919242643,0.25811717339119816,0.28413935199410645,0.18946700659608534,0.3905581614630897,0.20775830575410376,0.2544722338504333,0.28267535886763706,0.45671850566471967,0.20555288607708916,0.062210146472246146,0.012759951595558214,0.12142695615389654,0.5863004356376864,0.2926165985379503,0.11236481699936074,0.09142178856101132,0.013595483618722613,0.008760281001160448,0.07810520904711343,0.0885239366641869,1.05,34,-24,19,3109
CAR_0071,0.598180480247864,0.09819726087547255,0.10207589626348694,0.17191698749151924,0.14753059185991946,0.2723392661407497,0.16903311449115452,0.3747300375495781,0.45382002149671485,0.18658353517240867,0.20896149529228109,0.3111535449835271,0.20349473181941852,0.0834416695260336,0.07075886193098574,0.1447479370795477,0.7176100308313362,0.19966783259515908,0.06603341790058442,0.11702394701443505,0.051846434434999276,0.010421978979429912,0.08981475597545485,0.10726289652907246,0.45,52,-24,19,3109
CAR_0074,0.34225150613406086,0.06076499413475722,0.26648125511570947,0.24786510998623917,0.13329221130552796,0.27851595785083405,0.15823641215279444,0.5177347918344096,0.16532926946623097,0.2745318706083623,0.24573946871272292,0.4168035163735371,0.20094350771978026,0.1568116559538593,0.12470524801696352,0.4952417723643809,0.3542615717705546,0.3809210655253428,0.12471127965349815,0.1973364719696508,0.16581497354595057,0.12511820961921905,0.29483653680383803,0.47395150373928874,0.7,52,-24,19,3433
CAR_0093,0.5231724054505282,0.12009073564700114,0.24212689976281387,0.2302133111833345,0.08177364523021546,0.14792713355048484,0.08764568970222056,0.3873922787533664,0.3535357108174367,0.2795858667357827,0.2607998035303322,0.28271846896867625,0.09121923296496325,0.0746113985580507,0.058122392228437195,0.30699991777612073,0.6157856947972974,0.2957617482673476,0.07360386962887669,0.10086788361656496,0.04367018128213555,0.04218935980629784,0.1593224232944973,0.1360893219373995,0.9,34,-24,19,3616
CAR_0101,0.28922011823961413,0.06503667345715047,0.07437426767043391,0.1826345432961057,0.3894748014768917,0.4043455810004524,0.12716744845903633,0.39828797940986865,0.10636343056915645,0.07530607825006788,0.1325172164198611,0.6335608458620204,0.4793786204509194,0.15722712470457947,0.11235305596709039,0.36249415926650985,0.14111405810719246,0.11938361990848592,0.27558848412927184,0.6229148090730825,0.22198370442103904,0.08617197833298407,0.29639431771622066,0.32726594879231663,0.7,34,-24,31,4069
CAR_0106,0.5305676276660246,0.07905616715908868,0.08920654947338333,0.24517521297977013,0.20208502939447837,0.283549545818662,0.08827500521770404,0.34868627781769396,0.32756761544795066,0.09671468230907572,0.1770589567553129,0.49870658636034076,0.32301748585283035,0.17413053830778744,0.04054480238480661,0.34177658668279254,0.36802025650280024,0.1830845936026464,0.27907462610316003,0.34019736724390925,0.19795573242462372,0.05632675446040155,0.29740766617969083,0.24995540969418795,0.5,34,-24,31,4069
CAR_0112,0.5858424866423826,0.10535193218295154,0.12894323893966275,0.1057664188811711,0.10008449935357913,0.3105921742665714,0.2024619214910287,0.5304684790140672,0.40402667578915424,0.19825759238996035,0.10987712608168972,0.3864089934789514,0.2404977009204095,0.16418971068827926,0.09453778882341247,0.4600445216094905,0.5776128682127184,0.23718933866882885,0.11746390073547303,0.1663149719245261,0.09060049475078699,0.0832028220616661,0.2912302392556508,0.3649977868851737,0.7,34,-24,19,3258
CAR_0129,0.41825267166475594,0.13430726054736247,0.15882977231142975,0.2521611773558248,0.16080157070034323,0.238038378161804,0.17715227911744544,0.41933285986316593,0.2918408604499424,0.2787465710846064,0.21521157924661966,0.35744332581721466,0.19337074214665392,0.16077158924431664,0.13204501035561972,0.2754853831209194,0.5400841227977262,0.20663978623078383,0.15846841081759083,0.21417875820956955,0.1695569857599011,0.12854176189418073,0.24117862465052697,0.12926076675590506,0.5,36,-19,35,3556
CAR_0135,0.2917648950525936,0.14845384184962476,0.10803833338581625,0.28340424768214456,0.20978661504695167,0.29631984055135185,0.20429117773733513,0.434524733998596,0.19106432961277064,0.3096492547387132,0.333731432878699,0.3177392485144991,0.19373168547883454,0.1353432328509521,0.08293358685416619,0.20792335287641442,0.6038414697657581,0.24271012091847038,0.10800054017047189,0.16617820829876306,0.11724542937210596,0.05974982226242932,0.13147805926428072,0.12141542371630036,1.05,45,-19,35,3377
CAR_0137,0.2700238074832504,0.15593676085774577,0.0965046037806648,0.1809750825725327,0.3464872623927064,0.3160002706941766,0.16383668441700136,0.37831882385853155,0.1718597058592311,0.2529205099403038,0.42680178121928786,0.2646948503088781,0.24312490075083706,0.10462100060323022,0.0833941528025416,0.19149748764961966,0.5742671364292684,0.28501391384886543,0.08572258205449315,0.20077871708512415,0.10584476684004274,0.05754625966796726,0.10461238345526162,0.08401473655894282,1.05,45,-19,35,3535
CAR_0139,0.26333797522808816,0.15745528839664058,0.16124350083315736,0.2761560705097531,0.22036959617577803,0.2530204874753823,0.15593803975169676,0.4057072173070683,0.17698215918006835,0.3439233519460561,0.3670016839313488,0.2589552055099517,0.18306008182870798,0.07541647656990823,0.061876738174468565,0.21167584964499095,0.5836408998231508,0.31299380290362,0.08078986553873141,0.12218961467298932,0.07019527383884921,0.04411262786367392,0.14574949507762477,0.13380736629711476,0.6,45,-19,35,3535
CAR_0141,0.2893731163241713,0.1102544251368428,0.05973879685780656,0.1304245513094785,0.200334677777193,0.5109418517898753,0.35222072078222333,0.4175242776058835,0.16334665335435294,0.09408525995236018,0.21508350070984078,0.5642581411187825,0.4048542272738258,0.14941958110008025,0.12535349844086896,0.2907949340444405,0.19544605793366848,0.35736240461961366,0.3492223571119179,0.232334061955039,0.1541158682041553,0.11962281502741988,0.2575252562351129,0.1977918668551178,0.15,50,-51,35,3535
CAR_0143,0.2355077429553757,0.05937614164137393,0.08395852248291681,0.2282892704263383,0.26074265952810727,0.4751476325290962,0.20810811579490882,0.45562479158903824,0.1037132260729034,0.14236461991311028,0.3216136012854868,0.5509232788004167,0.25385017136744026,0.1762040176747692,0.132547068231553,0.35417740143021326,0.22332938573610833,0.47496985351096493,0.17039295475009797,0.2645812152108261,0.1763985563098816,0.12797174052015015,0.30911883450971395,0.26156405997269316,0.21,45,-19,35,3535
CAR_0146,0.2669417214004539,0.2146098881364868,0.048643831894016484,0.061510481134882077,0.20452284317725938,0.45625748559059465,0.349894409230505,0.5122579778722934,0.1689702452611767,0.2042016971878765,0.3480020739198958,0.32007304515014073,0.26701574855872784,0.310401883923737,0.0666168057522284,0.2559958837969861,0.5538380180037739,0.24785343895688308,0.03612800168415156,0.346794433538961,0.19212043992546285,0.06659841584832062,0.15351470228832406,0.06022721766016258,1.8,45,-19,35,3535
CAR_0147,0.3526809964532363,0.13278617308929286,0.1322563523981433,0.33647558365606667,0.1311016636942243,0.258652136497476,0.19764505648602823,0.43867596482893423,0.22521698205237917,0.3872024190300317,0.22195732411043084,0.2893748285314691,0.1834891745997979,0.18342743329970737,0.09459440329392726,0.27384279797380606,0.6583362584309425,0.19213627512271647,0.07535890066830955,0.18145647179108926,0.1782987734493113,0.08792882861833284,0.19994162342841335,0.10510775217580971,1.25,45,-19,35,3535
CAR_0149,0.3590996661902447,0.18902363361423813,0.11849524537678596,0.3222740053805647,0.1356679264038101,0.23691979636172858,0.1583735162611174,0.3951202510993243,0.24861007399212404,0.36188324940835587,0.2705206974695227,0.25849538411257245,0.16083466846253452,0.12193625787085839,0.09574352631333186,0.2181090024697,0.6532331834229984,0.2381990203382,0.06613732859827193,0.14715606280423202,0.12407646252687142,0.06984500780156007,0.13525994918960968,0.11377232982738952,1.0,57,-19,35,3535
CAR_0153,0.512413081627923,0.14030049927782753,0.08111409444152913,0.17334099070303416,0.161684192295403,0.3443905144353947,0.16150603731987784,0.43650448560126703,0.3719840298478868,0.18293639355063324,0.21024698760822952,0.39940976741179035,0.1918125105745112,0.0961358750699313,0.06746262654741408,0.39651356908295365,0.549759681394111,0.27076232080841034,0.130069823584684,0.13022047671627174,0.08931565481481955,0.06513871559414948,0.2007970594269265,0.3693229341139514,0.65,45,-19,35,3691
CAR_0155,0.38257776471893806,0.08161845357099365,0.07381224154450439,0.17395903226467074,0.23662285332885283,0.3935168853830072,0.2264479562178043,0.5342846432433993,0.21816996498030566,0.13548152024626312,0.25701596772982405,0.4856412441576434,0.25760303936512996,0.14664630164211395,0.10487051857033099,0.48344109899338145,0.34375456243659386,0.36679658761122436,0.1794395990098563,0.19045705434848975,0.1327016919847005,0.1058252605266254,0.2454319811373281,0.45079871485220535,0.35,63,-19,35,3535
CAR_0159,0.16087967324089789,0.12946760948031108,0.08888955991190796,0.2941273086892575,0.34350107538626146,0.2739345714619199,0.12751255038590162,0.4047301867326916,0.0715268392936693,0.3590437760492421,0.4197819598476953,0.2980144706328876,0.18593764948613908,0.13220095007497681,0.0750399653799355,0.23698021170090902,0.5938325436303816,0.26039021646236127,0.10473133070214014,0.14921421936256057,0.11985143768103189,0.056380972347475265,0.1654952073173558,0.14860707992978148,1.05,45,-19,35,3535
CAR_0164,0.18318424204063535,0.08911268577030666,0.11607620433462032,0.32729686958769777,0.2948986701412568,0.31164855189347396,0.13734673995867563,0.3897289221406149,0.11419617767182343,0.39916593979642645,0.30402995688986,0.36831184189113614,0.17282928777311513,0.10010788231296966,0.0530916071106249,0.2552377744488349,0.6397984248074116,0.20894173161521104,0.12640176219330793,0.1251839723521867,0.07010482848910955,0.053628097596917126,0.15727721406753398,0.16735968537696114,1.93,27,-19,35,3373
CAR_0168,0.19265475656081063,0.13637193170289785,0.11052673997981571,0.3486971607908906,0.2617831152796015,0.2460483210660021,0.1425640893685753,0.39619970387072023,0.08915102950590367,0.4329885002925464,0.32714209081866547,0.31634546362950783,0.1613597392570169,0.12185214033465842,0.07482929952720718,0.2539584805998051,0.6000393016408366,0.25717132454512165,0.10361228818458021,0.14518052055631112,0.10993477013413397,0.07093137275554397,0.1443995147398814,0.15300238049493825,1.05,63,-19,35,3467
CAR_0170,0.3246711156204265,0.10858717455169484,0.3165505490999104,0.22345069287377958,0.11768386110241899,0.2511373476418312,0.17866613147910787,0.42725977002147064,0.2011942600996794,0.4405795690043005,0.17269066112857973,0.2844576988072247,0.2350584974318479,0.16014097746444986,0.15363054607654314,0.10452210429562249,0.6254817052210679,0.17560272058300536,0.09162881105902701,0.24354338901430259,0.195872980141046,0.09746906122414435,0.07807630794723651,0.09139665830919802,1.05,45,-19,35,3535
CAR_0172,0.17280093591084827,0.16342268020124376,0.15916413078687622,0.3716653061476156,0.18274960202890939,0.24819412974547653,0.11040124915785361,0.37296375280479965,0.07494152373876362,0.5180528803329723,0.21858904852263486,0.38521316598209765,0.1412533380729937,0.09536976894241928,0.07471517877848091,0.2710442975401742,0.5460388801625312,0.2719890450873884,0.15063420483625437,0.11721420045919886,0.09937905062166141,0.06761953127908275,0.21587088287793182,0.1768653155770136,0.75,60,-19,35,3535
CAR_0174,0.4122687270457565,0.09686869034975434,0.07824004841054893,0.17104980798954628,0.1745090845751052,0.4010453615774381,0.34362172017253284,0.4177434491419501,0.25261053951204965,0.15823485260040443,0.21915902966621514,0.43235857955315266,0.38724638471486583,0.1504223316270154,0.07189173639531501,0.26990042782792506,0.383170959219882,0.28058949268237465,0.27343983110919484,0.21728679838319984,0.09821585155656758,0.05426564619934956,0.17074504797458354,0.21520977590556,0.75,45,-40,35,3535
CAR_0177,0.2913512846416939,0.08508262978680113,0.11321011332129088,0.3023721202010324,0.23592358250393788,0.3299603467801082,0.18444937941736947,0.43446592470097034,0.15701333073781382,0.3008648232752916,0.3047026926385973,0.396496091773527,0.2006283347103428,0.16769157522448314,0.10375894664452641,0.18094125623494606,0.542618800618961,0.23199713443198092,0.15381230320277267,0.2026334259438057,0.16015137623760206,0.06357631021821536,0.1454395659163847,0.1390288045570658,1.56,36,-19,35,3380
