,sqrR0-15,sqrR176-191,sqrR192-207,sqrR208-223,sqrR224-239,sqrR240-255,sqrG0-15,sqrG96-111,sqrG112-127,sqrG128-143,sqrG144-159,sqrG160-175,sqrG176-191,sqrG192-207,sqrG208-223,sqrG224-239,sqrG240-255,sqrB48-63,sqrB64-79,sqrB80-95,sqrB96-111,sqrB112-127,sqrB128-143,sqrB144-159,sqrB160-175,sqrB176-191,sqrB192-207,sqrB208-223,sqrB224-239,sqrB240-255,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,G16-31,G32-47,G48-63,G64-79,G80-95,B0-15,B16-31,B32-47,Exposure,Contrast,Highlights,Shadows,Temperature
800_3142,0.14718383758346198,0.1622546351633708,0.17371271405588148,0.19503517593253175,0.2212168027625877,0.4440309543712527,0.23939613003429358,0.19111452490649633,0.1477284547049258,0.12373501359902117,0.26705507358224134,0.27248563033796536,0.22158791510350334,0.20360332181608629,0.24261443288335338,0.25666566352147785,0.3933390704714344,0.260330378185922,0.17106097755211733,0.13024583985388885,0.12466241931741494,0.11925626871951203,0.10893822818618484,0.08938112077149622,0.07478882500048618,0.1776809493800489,0.34502387101686816,0.3436477134458033,0.30831455379646844,0.3523633935959901,0.049389841888381365,0.06379841577887936,0.05521720886672323,0.07003311269215634,0.07546955523909205,0.061454080334998176,0.09091453855722736,0.09074002363713757,0.050778556751701495,0.029899828435868463,0.08236793184295023,0.05412214150616616,0.056053586760560464,0.08894491472331183,0.0719651084668033,0.07748470709790166,0.14503023897643752,0.12035107667447892,-0.4,25,-53,0,5174
800_3143,0.1251967250024473,0.16209551307273348,0.1724266694811691,0.1921020282347556,0.21824410476566183,0.4472709133748015,0.21925693379303307,0.19259452431690796,0.15192451105908936,0.13079227269493507,0.2716457331763958,0.2785765346705551,0.22531318739912612,0.20343601770407346,0.23871695102018053,0.2530208682389034,0.39918513910166387,0.2567155274280632,0.17663254578961513,0.13295057930654341,0.12700782103855424,0.12603412738575331,0.11654288048298624,0.09133684225201544,0.07201319865104641,0.1739279239426363,0.3525575420853896,0.3413789349553881,0.30543908358752225,0.36096762855584463,0.043715657170339116,0.06343653129080043,0.059693681723101966,0.0714714569562528,0.07133418473125472,0.06042257053760945,0.09079741537347624,0.0955125387593784,0.05340010666880416,0.033950776662962034,0.08603425909553046,0.054946875896659864,0.057673877968157476,0.08243534304788712,0.06965306103574,0.06508107291552663,0.14927224525721294,0.1170647735523024,-0.4,25,-53,0,5174
800_3144,0.1300864985238966,0.17024973973553115,0.1733926527788183,0.19340824730865283,0.21708750180950598,0.4521381087346345,0.22664151153631948,0.1819519890781959,0.14229323302280522,0.1279793761457429,0.28292621165936593,0.29028348495796175,0.2295932433533226,0.2077812898442208,0.23765322707217837,0.2526301210182443,0.4050828808459792,0.23851917324830427,0.16320029099006558,0.12671392439957058,0.11965134485753665,0.12218634817182836,0.1193401401041756,0.09860952906561357,0.0667960995388783,0.19006071274171932,0.3627184945363657,0.3430227695351854,0.3040706629617683,0.3692874563608837,0.049395429668945744,0.06142793062299735,0.06182273622218469,0.07190584496160561,0.06216149885965235,0.05208697823617275,0.08940146116883378,0.09608970419225576,0.05462228915569792,0.036151040956724924,0.0956652806034759,0.0544016956904614,0.05385357020091126,0.07142992020319043,0.05895950791416905,0.06887850656627525,0.1503236838877476,0.10935749001521418,-0.4,25,-53,0,5174
800_3145,0.14007157576106805,0.16584086820800722,0.17657955301656647,0.19035419626351185,0.21645163530308145,0.4500279050063964,0.2525757997336605,0.1761936289570377,0.1416157208356711,0.13878984495328237,0.282537122914758,0.288756729257731,0.2349372061695555,0.2095373223166747,0.2355846954930907,0.25557319693994246,0.40244305911789524,0.2312244315518262,0.15980932352203772,0.12288328848119123,0.12007882274259606,0.12742563347202937,0.12013142016577553,0.07523577414851272,0.06605934008667297,0.19254713981381472,0.36037600581250767,0.34700435050074974,0.3128895049517942,0.3657658426801533,0.05334532990366556,0.06467253183603569,0.06506959456825889,0.06696833891964585,0.057068966314546575,0.0475993848706905,0.08797167749466601,0.0977289332965439,0.05945979319376396,0.03620072540952651,0.0915095683723032,0.053260797518871285,0.05350195291554425,0.06746581654595225,0.0550182233214032,0.08324766320668359,0.14831684488475302,0.10017761985431473,-0.4,25,-53,0,5174
800_3146,0.14171539816395262,0.16591197473603778,0.18111111319685858,0.19468258780890602,0.22147086741176106,0.4453859363798095,0.26050087278774614,0.17671075900692482,0.14773898188674775,0.14060507759291338,0.2810021723723397,0.2853731862003018,0.23695679770399036,0.21551350878170755,0.24302400295154658,0.2599891594373616,0.3940044059471167,0.23198091276498667,0.1611053628388818,0.1277089479046821,0.12438378396006679,0.1312238372270846,0.10576411744817277,0.06547569292076864,0.06902958133170196,0.2009301513518219,0.36240220686617497,0.3530449021825815,0.31786167759619993,0.3543233587785814,0.05573659719908508,0.06520827061990121,0.06329892875365077,0.06301386936682904,0.05779204714038861,0.04677693513924529,0.08974154505490779,0.09723610756637237,0.061456502624109836,0.034008636341515464,0.08617326545932437,0.05293717418835149,0.052929962373041775,0.0683155170299036,0.05407091559665715,0.08484274058670925,0.1456081751376686,0.0976101310260222,-0.4,25,-53,0,5174
800_3151,0.2443681344022699,0.13250438523153873,0.15949950280540146,0.16508493924395962,0.15768863652644335,0.21673173530671982,0.40284605933421563,0.2628428865571134,0.21955583450802701,0.17382890348038285,0.1293017487692673,0.10743633210048861,0.1164769654318943,0.14189194442866046,0.16709919054337646,0.1679204036932768,0.15117956600982588,0.34494515904494244,0.281452411953056,0.23062289066995448,0.21298289303547385,0.1633370202119897,0.11036184846051925,0.10750843036859273,0.11078790158164166,0.11890722884143941,0.17111029041770012,0.16744492761900318,0.12169560623392012,0.1080533021069752,0.10553002548468353,0.15699315417055426,0.11069107027523148,0.07725260775938478,0.08388552349741553,0.08726847044994461,0.06760947480588106,0.04878592117122523,0.037530919969990036,0.022648155459872688,0.10773133576692646,0.12756135052747547,0.1181694474912682,0.095554956344845,0.10025394948734452,0.1826843378529578,0.1856235654818517,0.1743093007754188,-0.2,46,-53,0,5030
800_3152,0.2310377538344381,0.14502496643090199,0.1617586775732612,0.17086898051126065,0.1807074494877771,0.2889729429149876,0.4212053326042075,0.23482388195054832,0.20390869956344712,0.17129912460518684,0.12810492223723588,0.10084932527075666,0.121675926338957,0.14552451873445657,0.19287901500988583,0.20114100984427322,0.2304411009184341,0.28623002243804097,0.26230158573905,0.21417258921482119,0.19641691882132103,0.15594783624341815,0.11629722239598572,0.09408920529363587,0.09639379338033334,0.13523621302468394,0.18748377959545226,0.2029183567614198,0.17169043924487812,0.1813049412113287,0.10138499334641222,0.15214348363490465,0.11433168823201302,0.0822136485421453,0.07904912049985477,0.07544167138829537,0.053344228863160266,0.041759080666411375,0.030766925359803517,0.023631852573318842,0.11355801459495253,0.09870910708037307,0.1188076105681391,0.08940184653301063,0.08271809024964773,0.20034665159268814,0.2033774032135849,0.1481434310051685,-0.2,46,-53,0,5030
800_3907,0.16951331046613138,0.12373379006646082,0.10794676627699652,0.08997765478979299,0.07303511729285343,0.11907505748510112,0.31464751289224446,0.2591792346156852,0.21920583213509554,0.13954362877050588,0.09617666759179012,0.0818978845767766,0.06028755891570838,0.0543556077320225,0.055780937083921525,0.05211834589274887,0.06058610700957903,0.2777894424453262,0.280266191336734,0.2799580725415516,0.20107866531202623,0.12024490171963578,0.10055124153393377,0.07648920795121143,0.06445947626886905,0.056644723624780124,0.05719120127324724,0.04751508766817335,0.037160799261387656,0.03253437089861332,0.06858229914433739,0.07127379265953912,0.08194959150296212,0.10679159769565434,0.12838790163480293,0.15038925084983812,0.13233714124521956,0.0936035822573048,0.05492752510977925,0.028451024286971674,0.2129596486271456,0.2330091558124259,0.16658874970024173,0.06880410375412972,0.05289293988605112,0.3242814224298246,0.2329364045610383,0.12250534500113296,-0.3,35,-52,19,4988
CAR_4188,0.20264354587700548,0.1892980417466345,0.18245325140797278,0.15378867196931562,0.12554790187713072,0.13921688387059936,0.3530560903351393,0.2410165923015832,0.19984408143477506,0.20010272272006138,0.15275810806337922,0.10017069176640649,0.06248387455786147,0.0316822280885548,0.015256472817137786,0.01300884028898623,0.05185811323388566,0.35798032310391403,0.2987821407997052,0.22591229578315805,0.17925399682649304,0.14376949693829186,0.0753021490683473,0.03772429428247409,0.023131756517012485,0.01521220523793555,0.014043641995990964,0.012864151271900414,0.01176789571477823,0.04703150910965633,0.07149078021712077,0.06938484756864932,0.08169549888035191,0.10747889470507416,0.11728982623158538,0.12565101772477028,0.08175346866295588,0.07157567044007929,0.06098845030530752,0.043709628973572605,0.12063310819991108,0.13855702916370027,0.17869524057624936,0.1591639381047878,0.09886586772231494,0.22906021898814816,0.2369577072725267,0.2021501834663794,0.35,31,-31,22,4197
CAR_4190,0.13087485058873127,0.22534146746616027,0.17098219227369502,0.1226783804786301,0.09872474719631597,0.12709404907790472,0.22772095477700943,0.3085103251110634,0.3179012068769227,0.2711463224543847,0.1631810621621329,0.11305692867735985,0.0745521625758319,0.051089937109820904,0.036783707683544754,0.02499240441925777,0.05501500018190079,0.4312961734216169,0.3814876261624759,0.3066791786756165,0.2447035198368071,0.21584539665951777,0.12787383508857902,0.05423545668591461,0.0424177479568782,0.034452927927093265,0.023217868795263184,0.019884948364661603,0.01870589940590415,0.0504572686577593,0.05304270892078432,0.0592731668281159,0.062449310847737326,0.07564021651741329,0.13393139284486624,0.11208308826006752,0.07138964964670913,0.07707388135936223,0.1158915873678944,0.10113362579905262,0.09391492898619053,0.09573604998195397,0.12293665009307095,0.18719530080316504,0.1260176642130346,0.07165552340272605,0.201172872387864,0.1689914402909037,0.35,31,-31,22,4197
CAR_4197,0.18026929253700255,0.24417318670881438,0.26532138548642736,0.21638708723617553,0.16820285132566093,0.16437577792958893,0.3044915394909263,0.22762084739239818,0.2759887488185871,0.28092198346746516,0.28389788521699694,0.14362209341340265,0.12058892854482356,0.05523271610223462,0.034153621145138764,0.02877755403192094,0.026877363626781288,0.3360906150595177,0.264393519426767,0.3565598372500378,0.2874781991099757,0.1477759608188959,0.09486130095955876,0.04659639847065059,0.03234217070708201,0.024049461063258903,0.014453197219567828,0.01378448639601262,0.0112341785600826,0.003746767465770133,0.06622348501781153,0.06831697590857312,0.09680224255525956,0.07963077267279124,0.10038615692601822,0.08863205406373131,0.07610287373773962,0.05136450298260863,0.060942729598325016,0.04695023891477925,0.09811415984333514,0.11228961593284886,0.14583914590966754,0.13235976762760346,0.09024934493595137,0.18895234124152005,0.21532878500840866,0.16790823664179122,0.35,31,-31,22,4197
CAR_4201,0.2485352060531208,0.29899524753299656,0.32497271189459925,0.24860773866558483,0.15515453393227457,0.18466206366084098,0.46214156649609917,0.22433531128683873,0.22749026683873738,0.26838038850050333,0.32563935704576596,0.2578288839474262,0.20145059847608737,0.10726350912671992,0.11574752003599278,0.042103476573115944,0.05752425235160323,0.2566407279350773,0.235956016488089,0.2691508672060134,0.27444901811720107,0.2987265367582992,0.2226672568205187,0.17370740566197534,0.09642248768202114,0.11722018860219219,0.05884626150584026,0.024239848713481008,0.01905795730620893,0.05185386670226616,0.1286601889517632,0.1310266002577756,0.07165263317139964,0.032868206112140086,0.028987038330963524,0.038579661051286684,0.04661131112123579,0.040189932790285474,0.04592995973054456,0.05874048343165258,0.1600906288460721,0.062138762373217936,0.0520729399697302,0.04795279134687863,0.04698010463848546,0.3393536484848912,0.12420328709036615,0.06800604206987687,1.25,31,-31,22,4197
CAR_4204,0.12926778963361665,0.1417370536507115,0.11130942726481392,0.10680123770239856,0.07507022176806374,0.12146433605315277,0.1979053198896146,0.45105186755836196,0.2503091736792483,0.18054027314885143,0.14879432115020785,0.10943826228727427,0.09386601573272453,0.06672126326008941,0.07553974134691657,0.06818644489732424,0.09322026196107921,0.5057458785497871,0.45101082552517013,0.2526171547118014,0.1919110730371074,0.12073299069245058,0.1106669613144417,0.07858988034415632,0.07258732144152012,0.07998806988709788,0.06793671056310241,0.051008786930126906,0.03684539242609346,0.05828224483404734,0.06379723216033616,0.10834904701641143,0.09657630904357237,0.08015035368724152,0.06933832860730046,0.14384406051406698,0.12220968809944775,0.08899104832048382,0.09887825442799957,0.04688070820686965,0.042048489163229036,0.042811290025299716,0.1300794026370801,0.17095817389349285,0.2098141685855968,0.11516267102737428,0.09575895162446416,0.17260472491714118,0.35,31,-31,22,3643
CAR_4207,0.2598087409998113,0.08013951423232143,0.04993219048079246,0.0332382918185687,0.030020020879184484,0.11915201063974268,0.37590287193886807,0.179367287354517,0.13410560404213095,0.10424685806947638,0.08200335257831966,0.06102995062547906,0.03514466159808132,0.02739921426838779,0.025856900835749253,0.028145045594862236,0.11606065004899097,0.2929932982351432,0.21326193431164633,0.14890573814253535,0.10563091133123807,0.09232972753268356,0.07192216902973673,0.048326437296793284,0.03434049261731349,0.027136753968670366,0.026993862384001782,0.028485774105546566,0.02754450010779716,0.10942430198569254,0.06521473923286984,0.0441342452444409,0.043798565520388084,0.06827615483183919,0.21245493165951687,0.26620514168299325,0.14825009430411928,0.03269652637135145,0.016862517916681623,0.009487748612193495,0.07267172873709113,0.07183647940977182,0.2674197545164131,0.2956890795939979,0.06268977809409447,0.22383443301588868,0.367542019559324,0.21174583404809214,0.75,31,-31,22,3643
CAR_4230,0.17128538508099042,0.2604968574593894,0.2536997287035135,0.1939526408940654,0.15532581773854356,0.15471793382686058,0.27652774436775723,0.40206837536398166,0.31438001026473184,0.24605044663214592,0.1885953476765672,0.12673097577436776,0.0318365016475172,0.028801456850162145,0.027568972792025245,0.022107733495361367,0.07039927964456774,0.4734594352307928,0.324124961947695,0.2231738295446492,0.07231072783247108,0.059172323419601436,0.0496785141345184,0.049433002856861245,0.03581266581248518,0.02850267946762836,0.024724991699781377,0.021722129466182495,0.020085348917589244,0.06734562773809047,0.05551746261251808,0.033746643753279716,0.02854461272992203,0.03283831286242125,0.03876210346301462,0.053989768911416665,0.06451205518238846,0.1258930814798601,0.2104044364004872,0.10854929875831258,0.045756463272922175,0.0591778442463697,0.08312891598818715,0.07977809189240015,0.2749796087298419,0.17992213001130328,0.09978834698366652,0.3195033745790447,0.7,31,-31,22,3520
CAR_4239,0.21738830913798277,0.1938343843922863,0.15348687399750838,0.14134071016552435,0.145235209430394,0.34194655470596436,0.32228978015316234,0.2978378632079984,0.2708341296455922,0.2505901493087425,0.22295343746285007,0.17891046392485066,0.13648900143045703,0.13226516831925456,0.14316522586269914,0.1349271911696951,0.29139870826592273,0.3044915394909263,0.3026956923332939,0.27126654291390867,0.2551920208524421,0.249292764730436,0.19983939830686537,0.13645521718590106,0.1345791152664188,0.15191490810056898,0.14210972818259557,0.14802990604746677,0.10908657399143314,0.22318838305925645,0.06799569228912708,0.06904432326637319,0.0691561889817115,0.075473078568709,0.06304051454705728,0.08356814857176327,0.087907046417005,0.08964726846164163,0.07523115244368232,0.05255101175713072,0.0954533578322186,0.08526540251068064,0.08427099777832046,0.08008641075989632,0.08474383962332083,0.1897519719084929,0.11292904520630084,0.10855736388001387,0.05,31,-31,22,3858
