,power1_4_R0_7,sqrt_R8_15,R16_23,R24_31,R32_39,R40_47,R48_55,R56_63,R64_71,R72_79,R80_87,R88_95,R96_103,R104_111,R112_119,R120_127,R128_135,sqrt_R136_143,sqrt_R144_151,sqrt_R152_159,sqrt_R160_167,sqrt_R168_175,power1_4_R176_183,power1_4_R184_191,power1_4_R192_199,power1_4_R200_207,power1_4_R208_215,power1_4_R216_223,power1_4_R224_231,power1_4_R232_239,power1_4_R240_247,power1_4_R248_255,power1_4_G0_7,G8_15,G16_23,G24_31,G32_39,G40_47,G48_55,G56_63,G64_71,G72_79,sqrt_G80_87,sqrt_G88_95,sqrt_G96_103,sqrt_G104_111,sqrt_G112_119,sqrt_G120_127,sqrt_G128_135,power1_4_G136_143,power1_4_G144_151,power1_4_G152_159,power1_4_G160_167,power1_4_G168_175,power1_4_G176_183,power1_4_G184_191,power1_4_G192_199,power1_4_G200_207,power1_4_G208_215,power1_4_G216_223,power1_4_G224_231,power1_4_G232_239,power1_4_G240_247,power1_4_G248_255,power1_4_B0_7,B8_15,B16_23,B24_31,B32_39,B40_47,B48_55,B56_63,sqrt_B64_71,sqrt_B72_79,sqrt_B80_87,sqrt_B88_95,power1_4_B96_103,power1_4_B104_111,power1_4_B112_119,power1_4_B120_127,power1_4_B128_135,power1_4_B136_143,power1_4_B144_151,power1_4_B152_159,power1_4_B160_167,power1_4_B168_175,power1_4_B176_183,power1_4_B184_191,power1_4_B192_199,power1_4_B200_207,power1_4_B208_215,power1_4_B216_223,power1_4_B224_231,power1_4_B232_239,power1_4_B240_247,power1_4_B248_255,Exposure,Contrast,Highlights,Shadows,Temperature
800_1757,0.4282769319811398,0.21867112424503604,0.04557479158954796,0.03149886956171321,0.027088321505589208,0.01706678845642709,0.016514368908906295,0.02210256236348474,0.03063309388638451,0.046411086905347294,0.04897736458908398,0.03753160812030585,0.04575566501855584,0.05123824116266354,0.052276715041248284,0.050549898164763664,0.049961392014681714,0.21812728185527336,0.19275053205748963,0.1895109490929843,0.1924223691737452,0.19168352816086323,0.41756445338984133,0.3927577966096158,0.373381141493041,0.3230619754378596,0.2651084111912641,0.2543821817111239,0.2510006709940977,0.2475873968033898,0.24190573126181347,0.4634646053173018,0.49228225199949927,0.07476497189373903,0.044752919904368034,0.028054732283102176,0.02673631885604534,0.041339308973766385,0.05904260894630644,0.05341901703948265,0.04946680461970171,0.0577536208267537,0.24067280958319887,0.2225523228422725,0.2145020604604946,0.2167796743899196,0.21024203076788203,0.20293904243542632,0.20068732162124553,0.4268372365023101,0.40627259949586053,0.39901138675761694,0.3743445696459176,0.2855795693386911,0.2566081473996658,0.2477730887270036,0.23972484175252678,0.23302442234454088,0.23271599152564895,0.2353211826598724,0.2371248580556048,0.23681975795560908,0.23266574186604308,0.4419639200827014,0.567462480748333,0.08558401610690135,0.06747737747125787,0.08606583143201989,0.06745051208292861,0.07795920050365998,0.06571568513676795,0.046127596501245614,0.21066429921790458,0.23615139505253552,0.24931727596890138,0.22113348116824547,0.4372748248288314,0.4192954307837753,0.40474959545240635,0.3661413881218198,0.2793642803580606,0.26168280402210525,0.25547417102821407,0.24618443379720772,0.23930615579504277,0.2402188266965685,0.24603809885097935,0.24594748966829783,0.24442834370643507,0.2398770472858127,0.23261983329064276,0.22234723408163024,0.21800081591629925,0.20883145295953642,0.20223168562636376,0.40042796975655637,-0.35,45,-16,22,4100
800_1760,0.2312659289897553,0.13389124783622294,0.02300585599403148,0.02912205342292573,0.02680474852344963,0.02645445248668897,0.029172150765916807,0.01711300463163699,0.014759255291435512,0.0240553402776692,0.041054111956881495,0.058018778906442164,0.06260579622955285,0.07837875198820389,0.0765588421369963,0.048531993704690815,0.042758770393196976,0.21913807582072367,0.22664072209844244,0.23637811367896186,0.2186151010962991,0.1507179384710432,0.3674062596727682,0.3702630015227508,0.36767251540072843,0.37700629224631577,0.3774297542476635,0.37260403623035926,0.3465510328458977,0.3024643686977937,0.25729891729132975,0.3364352703019181,0.32335872413391237,0.042296113172870624,0.048014779927326924,0.04266964116429308,0.026449222544288803,0.01596255493366341,0.02742361586546518,0.05491904709788845,0.08050700823292027,0.0963848656257136,0.31257404858757765,0.22368134703569487,0.22505966878931083,0.22044860669279348,0.2331636309027389,0.2295707028624258,0.1925848768339577,0.39990035697208476,0.37584955284193056,0.36878257204131365,0.3696372689735582,0.38586665445083856,0.3634816206031066,0.3435729273523689,0.3010463373498939,0.25869938296483,0.2286118627575459,0.21539112032011834,0.20727960412299182,0.19212643573576432,0.17984993848611042,0.2687170048669986,0.494036025489605,0.09047260842441324,0.034809312996968385,0.05320335073050735,0.10304065548024194,0.13188139305406396,0.08125910147607693,0.057566609096928775,0.2688623116141457,0.2530487168172096,0.20707644862980798,0.19006498510413658,0.43899744305698346,0.39844603134952133,0.37999652245428023,0.3765588465575649,0.37104342712580507,0.35887670608593647,0.3208221472253124,0.2801080721539365,0.24598910835833102,0.2263287931472489,0.2158435148381718,0.20297720635007133,0.18678013678158403,0.17902211666720455,0.17538408677520992,0.17240313991941172,0.1698477227492623,0.16367703209427645,0.14131245495157752,0.18215110995403705,-0.35,45,-16,22,4050
800_1762,0.2621003889797546,0.14670794925841407,0.03568791579418382,0.03897050290465496,0.028606931622521918,0.030838190206508957,0.04422268632302899,0.034109821963952375,0.03682941953805185,0.044937922235270766,0.060468291244591965,0.06438342612535697,0.06226111549936921,0.050074221140462165,0.044992231058194616,0.05304169045831692,0.058786341768698264,0.24266661693552546,0.19382636078023324,0.15807368056500212,0.15771010585462286,0.15845570441249732,0.37280766700446527,0.35308831979480815,0.3320110340058962,0.31305931229188033,0.2936300438732762,0.28197399494373887,0.2892505037952877,0.26803990897256147,0.24831913526541793,0.4082846499866169,0.3287634334607014,0.05640404795339692,0.056340105026051725,0.052809701223850564,0.045700420311202486,0.04144126532455701,0.053933450689570665,0.07875979458107499,0.0820152960951158,0.07199819473398751,0.23230467804644445,0.2405494859471438,0.25125454328547936,0.24223888719556874,0.1936646106095407,0.16051053593970763,0.16067371183770038,0.3867515092066532,0.35373218591074956,0.35103033314180415,0.3218365925083321,0.30314373929465344,0.27639751263909595,0.2831389664632818,0.2820969981271363,0.24403296984441475,0.24220075300124436,0.24542546432540271,0.26055884317367706,0.2704639166440736,0.24857894163702243,0.32247955678349915,0.48707409340679625,0.11951714859576595,0.07476433879544847,0.09492973049391136,0.11165748105274446,0.08026794481320737,0.06768412535214027,0.07950225371981029,0.2683297686750631,0.19761441472677801,0.1893949333639885,0.18817424167093585,0.40598794129171545,0.3663429642072293,0.3531903569140212,0.3282972792798714,0.29485345065825547,0.2683698413061547,0.2847993118865155,0.2814387006623249,0.24497501328535112,0.2452814966188155,0.2530329037295393,0.26744581989025507,0.27064737917188164,0.2406624021104864,0.21420724346566755,0.1848276948532614,0.17863586170292226,0.17564246101642983,0.16171323925129824,0.25185489025571517,-0.35,45,-16,22,4050
800_1763,0.2617787570991829,0.08874910342477856,0.013820040214403416,0.02194244354800173,0.0276149491792734,0.025200560033242614,0.019016538509221984,0.019421005738843318,0.02945393455723528,0.038476218295813915,0.033525692449878984,0.026797178869975704,0.026310078550431732,0.031589705403400316,0.0404481818408032,0.03466408575431955,0.024804735971587867,0.15504050591219262,0.16362031415518108,0.15814540752666667,0.1615444654652923,0.17337653894662752,0.43567954576188384,0.4026906688252863,0.36863388837666894,0.37239114325047334,0.37206944752374793,0.37334583951586553,0.387420565354503,0.4005505263679762,0.39325807656518336,0.6936934168260322,0.2988185699107634,0.021535416399205577,0.035143286108238005,0.03636535849108124,0.027623427191164198,0.03473235026564804,0.046150635773818977,0.03673387674820459,0.03965722186780952,0.042604074202202566,0.22739423414922427,0.17328840233290116,0.15794886422910429,0.15658030503775894,0.1629723510879125,0.16815956093365556,0.17578133503433166,0.4034436202049534,0.41925145514515455,0.40624499198430813,0.3692462752175562,0.3714004394817972,0.3714227353841923,0.39357631737695303,0.39851106971941597,0.3999651187753725,0.38245106022256425,0.36246598416308357,0.34316497321724676,0.33372143698714124,0.31544719544785105,0.6360163162671197,0.39750989357753214,0.05579687916675016,0.057402691691702486,0.06398925362446019,0.05579341088915847,0.06315053601954919,0.054492889370312735,0.0320924955501448,0.1582176238990474,0.1787827198608283,0.18936143031812494,0.17964261655932603,0.412073559118904,0.4148842311121309,0.42928341842626067,0.3872243252353172,0.3855065817513521,0.3987304208661553,0.40649878957527197,0.40552892754918485,0.3959660313959083,0.37413450437407403,0.35438152358378566,0.3484573400313795,0.34874031864832467,0.3412385639484007,0.32074417853955195,0.29069497664413374,0.28054011215920716,0.288882700490274,0.2851973610390587,0.5759392414814466,-0.35,45,-16,22,4150
800_1765,0.2930351264558231,0.14738950708784856,0.033537693791386734,0.034447786347053685,0.03289760389363156,0.024044715236793072,0.018391973282591515,0.02493105284355822,0.03933728702298246,0.05681484616592373,0.06095963057008134,0.06906683954470652,0.07206599130310126,0.09482653547255226,0.10493361936897606,0.07337207307649875,0.023711760587990863,0.10060132551134189,0.09994510907614833,0.10901753939746786,0.12507167095299923,0.13719835450390805,0.3772157014877167,0.3766394993773706,0.3661390047598553,0.33972405741024586,0.3145303250674466,0.3171710813284537,0.3292031198833714,0.3264034163038523,0.316125499598901,0.3581361018273135,0.3654929415653075,0.05251635650722646,0.05395335199670392,0.042209103446939435,0.039082313567968,0.04170730423664972,0.07152306822993866,0.08809568218157524,0.08460444789535006,0.1137114996413911,0.3370826866654139,0.2697842970345324,0.13217013089570315,0.09390310426568496,0.09718043683855898,0.10499590722159968,0.11419767558462002,0.3562352208557317,0.37685942074293294,0.37977384316411644,0.3590422991302852,0.3110353186137754,0.29705204656186956,0.30986236236471093,0.32469212706186434,0.3360861403848478,0.3187568791328697,0.266788332171281,0.2410391928470059,0.22365652589748478,0.18903079338551831,0.21332311721489938,0.4877955722831951,0.07205154014646922,0.08975583105546403,0.12615064238006202,0.13008854127327407,0.12918219225532512,0.1182405196558852,0.05772408541519908,0.16229458211520328,0.10783693454834466,0.09505754383974126,0.10254290287313626,0.3298028846323434,0.3505659764516244,0.3773247589162787,0.3912398576151263,0.3649643839800237,0.3226849705450608,0.3043596622422287,0.2898599383734698,0.2948467391596171,0.32655509056500887,0.334172849283128,0.28235475178080005,0.24842737478317126,0.22941624537578256,0.19676834619446962,0.18628073010499213,0.1628739100203476,0.09019229584751258,0.03063538346495962,0.03599716385907195,0.32,45,-16,22,4400
800_1767,0.13665100809228414,0.07650450080928198,0.010656090218378171,0.013435088927738491,0.009067151139169538,0.009871048338100472,0.012389595915932474,0.01638967607168126,0.016071585469700576,0.015367800378713891,0.02255916386103195,0.03483736200384087,0.03300030344676326,0.03845070168210362,0.04429945637226091,0.05380600525108238,0.06583360657488539,0.275716484859926,0.2677896396508263,0.2512884480500731,0.24495479970188322,0.22583869013691407,0.45409118077101784,0.4445672532981422,0.42199273834702666,0.40300076737577695,0.3705188213816245,0.3357988180544998,0.32299399137683393,0.2969748314445604,0.2853517910844355,0.530760790362639,0.299980601658931,0.0191313770339246,0.015074235453988729,0.018499517413946526,0.018889643590986355,0.017924333853978687,0.016238585788341697,0.020914512132255224,0.035261097442304934,0.03664796806277869,0.21880715668802828,0.23525561592757815,0.25625727282320687,0.2878674940459675,0.2943227874478164,0.2841130007598362,0.26585115388799613,0.4810834528294969,0.4642419598514071,0.43251023195625055,0.40819139461120973,0.381937549224155,0.3464415249165184,0.3275308652294151,0.30192975875198946,0.292038969850401,0.27420499615508226,0.26478984563134805,0.26007042534471064,0.24352233596323844,0.22954209321039562,0.48766324602097505,0.39008254006188736,0.028939473381134638,0.02621043438470223,0.02022806842922699,0.02240499066427756,0.045493066858042185,0.06420505756349866,0.08354552218937941,0.32768496123946694,0.33670533092139715,0.3217987818995582,0.28281547347903163,0.49039590515286036,0.443679822213583,0.4282118295651811,0.3993061364482337,0.3744144691784625,0.34905724162134744,0.3202950655149896,0.2994676632355092,0.28929741096659656,0.2762285428946009,0.2656430566280756,0.2459442517734013,0.22598135548468665,0.21337272114801786,0.20399646922556922,0.2019005598390149,0.20368854914912085,0.22069627725746074,0.2397508120523072,0.435285422298246,0.47,33,-48,22,4400
800_1769,0.10723500488240317,0.06645939747708245,0.007863713866878478,0.009869892245569908,0.008618532185285738,0.006029160176950422,0.006880952637861832,0.008503280770393638,0.011730182757309313,0.013999757550880731,0.015340054157980376,0.017810293583642414,0.02835950029496875,0.03987478747165647,0.042549407541114505,0.04359305631007415,0.04982040377797826,0.24670821041591964,0.2617214111831409,0.24948867688091525,0.2405566949120868,0.24000854052748663,0.46571544706864215,0.4414817517781409,0.4045552785426445,0.39040120191340044,0.37841715274229476,0.35185107146369227,0.33026499377104657,0.3120840518270985,0.2976091498760282,0.649010738763133,0.24309426061038605,0.021213829993620568,0.007549008964451586,0.010387491387110648,0.016365976174804713,0.01624868783497781,0.01233792959022135,0.012969569002098363,0.02027775288202857,0.03507370034830316,0.21760820261141114,0.22387821639931713,0.23411474489171397,0.25394503347257175,0.26452123156728324,0.23504959744912968,0.2225131736246075,0.47570734826387406,0.4632405478156336,0.4457164386177671,0.41474800555462493,0.40541289749301057,0.3911508877071046,0.3673549101476394,0.35093260962101125,0.33170204668657255,0.3142102686552502,0.30094640762252767,0.29619987646096646,0.2940380105380422,0.28189446335631596,0.6232839619513577,0.345672545863845,0.024482406363661783,0.01867714277346378,0.017482073409012984,0.015936102435523618,0.02835308673402539,0.05941944005924479,0.07747416463506343,0.27961107611836716,0.2846036821912649,0.26543138523774995,0.2549471601360312,0.50015190187918,0.48211486675673104,0.45730714387073623,0.42374051341124375,0.39880758024817897,0.36946082724604196,0.3525375439406797,0.3387586763771998,0.32206013180657544,0.30887415473288726,0.29096521209012444,0.28237125823105796,0.28099187980107504,0.2803732185297927,0.2724624925445286,0.2669816411749604,0.2566732842291224,0.23683011965545647,0.22989291718312233,0.585442773483431,0.47,33,-48,22,4400
800_1771,0.4232131412779673,0.1768274691379694,0.03541513300899616,0.0283926140881656,0.023603418202269508,0.02419244734659148,0.02736245306539586,0.02769904114786556,0.026182412903842392,0.025099704722957288,0.026314482712452927,0.0286871424233329,0.030156646133729294,0.02978958675527547,0.0285267758737362,0.027799373463910863,0.027921313699872653,0.17915838102791887,0.17950603981418006,0.17993175215618235,0.18872082531340598,0.19223545514145177,0.4234834164409683,0.40781763103416785,0.3960069262447885,0.39163958753983114,0.3929815886354587,0.3829827256142558,0.3681761379088204,0.3643611304285629,0.34977200350078275,0.6181114168449661,0.4644789938997857,0.056097105386532384,0.04394035201145787,0.03419449197880981,0.037836816548374536,0.03590765595302873,0.030437521566630894,0.027630088486221248,0.029000994019368183,0.03235041428851093,0.18167720523955694,0.17761610428117752,0.18438131641772143,0.18609568791192677,0.16549602137075164,0.18032089567304987,0.188385204570022,0.41411321792264477,0.4302284441895601,0.43182348902061657,0.4268381214040817,0.40764260519200457,0.396080704406829,0.3767738914898678,0.36457504543443653,0.3595828594597202,0.35590138930406073,0.33867845973194005,0.3261468491303249,0.31754032101784674,0.3047951315932347,0.5620248528292674,0.5224638491720206,0.07419402733971657,0.0591255172963554,0.04788730696282601,0.03847566777556126,0.03835513136624373,0.04372644736729104,0.049884649491462416,0.2240398998334347,0.21572733857747814,0.19523498929449448,0.19329435715196935,0.46446800585365927,0.46467637117346416,0.45814834529535703,0.4322298770401506,0.40472613857292533,0.3825044372663823,0.3582136778768921,0.34878849604061335,0.3395556171042701,0.3361055348447084,0.3256552059793356,0.3158059038452108,0.3087203786345503,0.29359279740957,0.2710311641256533,0.25554224054899444,0.2520721411797255,0.2503856955994658,0.24733400142362263,0.504671540828845,0.47,33,-63,38,4400
800_1772,0.2268646515350849,0.13029771322416753,0.008858063547213387,0.0065739825449846615,0.013259775753282368,0.038475282411384405,0.06031464104207759,0.08117864294115225,0.07370860610694319,0.0721598274801653,0.08012412139720279,0.05367283440196655,0.04147303034313487,0.03580795673527397,0.038094652708702784,0.04171718607518477,0.043214270850238885,0.207856654961307,0.18454911499745077,0.1618719692197408,0.1393118561098794,0.13290284814902173,0.35758728831530473,0.3416408523083276,0.32437080121059947,0.31014485649544704,0.29103446798374805,0.27201809646161934,0.2754323754335753,0.28798393793928667,0.311320336342282,0.5073017029432594,0.35653638725893505,0.017132713256681833,0.015615672122469174,0.05011848296877515,0.07857616855080388,0.11048324887985644,0.07474110684078668,0.07941890495355923,0.06395352486006325,0.04711839532595093,0.19175775568476602,0.19793445642409935,0.188375560695175,0.1553716209758984,0.16026700634816032,0.18391734110058686,0.19660972791812356,0.419072515568358,0.40043322142904497,0.3762289967193731,0.3451957356674559,0.33487945311196854,0.30199249288820607,0.28958914420685394,0.28256575509024673,0.284581597367543,0.2987633628412792,0.32449110817703425,0.32165436476127085,0.3216057597252881,0.3238975458857611,0.4155873245319346,0.43951271068993386,0.06536723334285366,0.11528824469700355,0.12010149831794042,0.09808165162241622,0.07841043442874385,0.050915746398661664,0.04349668773984791,0.21195612258088467,0.18354167211878025,0.20087541521593108,0.22708201410325723,0.45405119454869064,0.42039785488960507,0.38195842090128723,0.34520359833779257,0.31578208623362936,0.2812000835834597,0.2741572534869324,0.27244922289441886,0.2720618481799474,0.2866072401140374,0.31478610976979493,0.3363296868026872,0.34261756322692816,0.3448755868108476,0.32616469963943834,0.26455490339575827,0.21573736523289855,0.1884679487931949,0.15460622370368995,0.1747505180647789,0.47,33,-48,22,4350
800_1773,0.21274802497313744,0.11272129350384726,0.027439773634880437,0.03227361671326637,0.02691507278208052,0.027139767623199283,0.03688444403730413,0.04712189112955525,0.04907001714760483,0.04670498214222405,0.0478699105228423,0.04846769293918138,0.048505155842374165,0.06547664924306769,0.08015071152540572,0.0695833651717546,0.054392969944456915,0.22191226884049164,0.20304982750361839,0.17644949746162344,0.15949389394064326,0.15934376193745806,0.3975473567195388,0.38040621254404594,0.34795204978953154,0.3199010351871078,0.29562090287617687,0.2698360040904661,0.24342411665204525,0.2271393845681251,0.22168697810690607,0.3325862237268864,0.25124444584003774,0.057381937078177625,0.045545806698245976,0.044362545993214514,0.06332708786457378,0.06686274913518774,0.06240064485740314,0.05328810332340268,0.04619627390276359,0.04833669664506352,0.28227419823072203,0.30104195492809244,0.2470272706745578,0.22923701256665877,0.21223482778229263,0.1712112047521523,0.15111282080505184,0.39311928254543577,0.3962928360655199,0.36230822672850505,0.3488103882572233,0.33266438537956633,0.3071071234073793,0.2777498071489716,0.2505494904494183,0.23549104062894985,0.2264829608933105,0.22006815038891944,0.2089250851529419,0.19275695420009262,0.17720513984848396,0.23976079838233075,0.5236182085545804,0.11202770592265104,0.08187717056372612,0.07373547149527246,0.062047238381215016,0.05718878704753566,0.08175608363415594,0.1063528605803056,0.2835934695570437,0.2413613109157726,0.2094299690564858,0.17896930323792715,0.420678303454166,0.39696108344577424,0.3726879480817237,0.36496183592435194,0.33923349562218474,0.2977213432882846,0.26168472411828547,0.2438523585347299,0.23480726336142568,0.22444154351898365,0.21157855843462298,0.1940327251872276,0.17659978591962774,0.164417434769957,0.15480879385235513,0.1451388978089792,0.1359416452658281,0.1246303476081918,0.11167293698132078,0.13203166333544952,0.8,40,-48,22,4200
800_1777,0.45970049989403355,0.22906139323235847,0.0397447270619681,0.05098255203132064,0.05030722883739592,0.0427727811336269,0.04301217486549139,0.0441783419166781,0.039995516563062425,0.03631831653549237,0.030409032143556305,0.028430489881547862,0.025512677490482052,0.023920160029631203,0.02298606479094874,0.023463751214172417,0.027696233494577047,0.18880562136669723,0.18967442739223433,0.17191866838156075,0.1519088379929158,0.1473759665880677,0.3838081715763507,0.3871075291882907,0.36398483544524585,0.33909327123637295,0.3184911677717209,0.3128183747077451,0.30792988397389687,0.3028741246776636,0.29578431571744396,0.5723511374405922,0.5291875112883381,0.08368317977855433,0.07593934169669021,0.057889461699094875,0.0546321985202456,0.0488717197526006,0.04106732444294507,0.034707026334026184,0.03205156436936033,0.0280352438661584,0.1655470750611578,0.1675447638414333,0.1910343560152882,0.20360109109758703,0.18244502901960352,0.15543175598073797,0.14970475720320797,0.3756444703691057,0.3751716711602971,0.37059388223646134,0.3840873223074153,0.3664189416154926,0.32901084111439094,0.32217131554837153,0.31788278669242254,0.30695662336925955,0.2934662711032713,0.28476355748300985,0.27609229335378244,0.26775178384974,0.25995964203075206,0.5350491316640721,0.6376169952699443,0.11280922447331175,0.07894782477336733,0.05986007646946517,0.045956797592861205,0.04161635829091208,0.04174462950977933,0.05043599552449055,0.22481370052728505,0.19115513673809686,0.17282363369998138,0.16976603298226992,0.40144305505104033,0.3837112504976606,0.3796881315710611,0.38710788507282423,0.368802190890482,0.3535417311822493,0.3280242738784159,0.3168771374149627,0.30448528270742325,0.29045628609149743,0.2776042070310883,0.2666428926825606,0.2568549979277778,0.2505411770631792,0.24817249438165526,0.2505976043238664,0.256881389524941,0.25682737954712037,0.25244510291048516,0.48514598544728477,0.47,33,-48,22,4250
800_1785,0.2602252064375953,0.09289784998886397,0.013030153755902402,0.017838617850641208,0.021079392947923648,0.020695762909865082,0.018014151233198397,0.01854534822497957,0.026446690151126617,0.042285488131994495,0.0629498989134712,0.07940756423635464,0.08798359625813586,0.09109543951224787,0.08509397050400569,0.056722386289491285,0.0330608056225294,0.15709269974597342,0.15319184862780433,0.16378299679357428,0.18728172241477337,0.2009884333960944,0.43160120606974195,0.4058081679515357,0.3805652489584402,0.3502420838927512,0.33053229847451093,0.3143366360588865,0.3101467018323851,0.3139995391601092,0.3010503728235858,0.35206588769813835,0.23398005418603696,0.017914424489431,0.03261078284200135,0.03715530000160752,0.03023352628701175,0.04153735863465692,0.07544714906480922,0.10718673360699328,0.11638347721363645,0.1182597603387153,0.2581595235970801,0.1661611463453018,0.1526514864197491,0.163521027728344,0.17168562947242047,0.19841809441650257,0.21995609383067838,0.43861872821885534,0.4085974280873876,0.38492102214346874,0.3583863207580409,0.33725898198020976,0.32846246504655546,0.3309653616021675,0.3025849119141318,0.25536514648906183,0.2123143441208577,0.187104559025847,0.14925080798119508,0.10616436160176974,0.10452813018733677,0.21667021551859822,0.4520060856175572,0.0792795682776137,0.1033342204049671,0.13207905735077766,0.1377598758378643,0.10304775719150112,0.052202917801380665,0.032115534822718166,0.19888893124989715,0.2265262244851382,0.22185265958242384,0.2032852314929616,0.4345401664348978,0.41118389135700945,0.3872862968556738,0.3650082587891128,0.33467091570827034,0.3025026598912308,0.2636313560979253,0.22341501977122694,0.1899431179720124,0.15011264009788333,0.11225636133821561,0.1064450478786286,0.11495467019568938,0.11667339976769292,0.11315519528704615,0.11028342410987582,0.10930071838757469,0.11081315836541655,0.11617629358867018,0.18007545017133267,0.7,33,-48,22,4200
800_1786,0.3064648275804688,0.1994243679182727,0.03565774728433865,0.027772838387733177,0.017778721247152983,0.01867221561720257,0.02565584028218347,0.024394818591465302,0.02506436132273721,0.03897446665047403,0.058866002049256586,0.07340689348247881,0.05590618496291365,0.041643086049178185,0.03901462710290479,0.03913907220601613,0.03980743131874484,0.20699428355758956,0.201816322437157,0.1998540671498599,0.20438796486452004,0.20002478013403538,0.4143581587941129,0.3825555795495085,0.3559889775517312,0.334404404055305,0.31030320490783286,0.2927513901952371,0.28646273698470526,0.28417195567191883,0.28364028718016143,0.5116774270141144,0.44217269684817795,0.07908617051285806,0.03138548991568012,0.029243002722432757,0.027547758182437567,0.02714483240952365,0.028849903736028627,0.048081365351884835,0.0762280895692047,0.06778065907844233,0.21960058752092562,0.21189046486510804,0.20252343245973253,0.2077588339663219,0.21053281128497367,0.20645154727087903,0.17930520134312397,0.42315284829544525,0.4280514440882169,0.4318797963589412,0.38380269432749886,0.34501725915073594,0.319562071969331,0.3053358899120425,0.3023297368226073,0.301696976007113,0.2989358478421367,0.29323046865322444,0.28707173612447406,0.27700428801303756,0.2639103378170173,0.46074805964945975,0.5579188033838993,0.07010396464867229,0.03698510666550103,0.03551108868903291,0.05419054364755781,0.08404611025511327,0.0960100163856848,0.07397514048726328,0.2456548869504076,0.24267138100730826,0.24363141804835703,0.20839520354025085,0.4195041962548181,0.4181358671051737,0.40984740970350314,0.4197531317322068,0.3588315857799719,0.3231890496996166,0.3129565384059308,0.30078039520778654,0.2960055821833493,0.292547115798557,0.2807418581786168,0.2626171097582787,0.24598309807497057,0.23939448288713003,0.22909527966850687,0.2166573603457886,0.21251108393607224,0.2191886526351159,0.20339558465022872,0.3773184820291278,0.65,33,-48,22,4250
